Event Code,EventName,Code,InUse,Error Description,Display,Custom Error Description,Possible Causes,Recommended Action
30411,health_check_unassigned_battery_critical,30411,False,health_check_unassigned_battery_critical,False,,,
30412,health_check_unassigned_inverter_critical,30412,False,health_check_unassigned_inverter_critical,False,,,
30413,health_check_unassigned_mio_critical,30413,False,health_check_unassigned_mio_critical,False,,,
30414,health_check_unassigned_bms_critical,30414,False,health_check_unassigned_bms_critical,False,,,
30415,health_check_net_ct_no_c_meter_critical,30415,False,health_check_net_ct_no_c_meter_critical,False,,,
30416,health_check_net_ct_no_inverter_critical,30416,False,health_check_net_ct_no_inverter_critical,False,,,
30417,health_check_net_ct_too_many_inverter_critical,30417,False,health_check_net_ct_too_many_inverter_critical,False,,,
30418,health_check_net_ct_inconsistent_changes_critical,30418,False,health_check_net_ct_inconsistent_changes_critical,False,,,
30419,health_check_communication_outage_critical,30419,False,health_check_communication_outage_critical,False,,,
30550,mi_firmware_no_backup_support_critical,30550,False,mi_firmware_no_backup_support_critical,False,,,
31000,contactor_position_unknown_critical,31000,True,Microgrid interconect contactor position unknown,True,Microgrid interconect contactor position unknown,"The connection between PVS and MIDC board has been lost.
MIDC board can no longer control the transfer switch.","Check MIDC LEDs
Check MID cables for damage
Check for damage between PVS and MIDC communications cables.
Check the Aux cable is correctly connected an terminated.
If problem persists, you may need to replace the MID and/or MIDC.
"
31001,contactor_open_critical,31001,False,Transfer switch contactor stuck open ,False,Transfer switch contactor stuck open ,A fault with the MIDC board or with the transfer switch has occurred.,Replace transfer switch or MIDC board.
31002,contactor_closed_critical,31002,False,Transfer switch contactor stuck closed,False,Transfer switch contactor stuck closed,A fault with the MIDC board or with the transfer switch has occurred.,Replace transfer switch or MIDC board.
31003,contactor_stuck_open_critical,31003,True,Transfer switch contactor stuck open ,True,Transfer switch contactor stuck open ,A fault with the MIDC board or with the transfer switch has occurred.,"Check MIDC LEDs
Check MID cables for damage
Check for damage between PVS and MIDC communications cables.
Check the Aux cable is correctly connected an terminated.
If problem persists, you may need to replace the MID and/or MIDC.
"
31004,contactor_stuck_closed_critical,31004,True,Transfer switch contactor stuck closed,True,Transfer switch contactor stuck closed,A fault with the MIDC board or with the transfer switch has occurred.,"Check MIDC LEDs
Check MID cables for damage
Check for damage between PVS and MIDC communications cables.
Check the Aux cable is correctly connected an terminated.
If problem persists, you may need to replace the MID and/or MIDC.
"
31005,contactor_mismatched_open_critical,31005,True,Contactor mismatched open,True,Contactor mismatched open,Aux feedback and voltage sense does not match. A fault with the MIDC board or with the transfer switch has occurred.,"Check MIDC LEDs
Check MID cables for damage
Check for damage between PVS and MIDC communications cables.
Check the Aux cable is correctly connected an terminated.
If problem persists, you may need to replace the MID and/or MIDC.
"
31006,contactor_mismatched_closed_critical,31006,True,Contactor mismatched closed,True,Contactor mismatched closed,Aux feedback and voltage sense does not match. A fault with the MIDC board or with the transfer switch has occurred.,"Check MIDC LEDs
Check MID cables for damage
Check for damage between PVS and MIDC communications cables.
Check the Aux cable is correctly connected an terminated.
If problem persists, you may need to replace the MID and/or MIDC.
"
31007,contactor_mismatched_stuck_open_critical,31007,True,Contactor mismatched and stuck open,True,Contactor mismatched and stuck open,Aux feedback and voltage sense does not match. A fault with the MIDC board or with the transfer switch has occurred.,"Check MIDC LEDs
Check MID cables for damage
Check for damage between PVS and MIDC communications cables.
Check the Aux cable is correctly connected an terminated.
If problem persists, you may need to replace the MID and/or MIDC.
"
31008,contactor_mismatched_stuck_closed_critical,31008,True,Contactor mismatched and stuck closed,True,Contactor mismatched and stuck closed,Aux feedback and voltage sense does not match. A fault with the MIDC board or with the transfer switch has occurred.,"Check MIDC LEDs
Check MID cables for damage
Check for damage between PVS and MIDC communications cables.
Check the Aux cable is correctly connected an terminated.
If problem persists, you may need to replace the MID and/or MIDC.
"
31009,contactor_error_unknown_critical,31009,True,Contactor error unknown,True,Contactor error unknown,Problem unknown,"Check MIDC LEDs
Check MID cables for damage
Check for damage between PVS and MIDC communications cables.
Check the Aux cable is correctly connected an terminated.
If problem persists, you may need to replace the MID and/or MIDC.
"
31010,hubplus_under_temperature_critical,31010,False,hubplus_under_temperature_critical,False,,,
31011,hubplus_over_temperature_critical,31011,True,Hub+ over temperature,True,Hub+ over temperature,The Hub+ may be located in a hot location or facing direct sun. This could also be caused by loads/generation above Hub+ rating.,Check that the Hub+ is not in direct sunlight and change its  location if that is the case. Check that loads and generation are within the ratings of the Hub+.
31012,hubplus_under_humidity_critical,31012,False,hubplus_under_humidity_critical,False,,,
31013,hubplus_over_humidity_critical,31013,False,hubplus_over_humidity_critical,False,,,
31014,rapid_shutdown_disconnected_critical,31014,False,rapid_shutdown_disconnected_critical,False,,,
31015,rapid_shutdown_activated_critical,31015,False,rapid_shutdown_activated_critical,False,,,
31016,hubplus_acdc_supply_under_voltage_critical,31016,False,hubplus_acdc_supply_under_voltage_critical,False,,,
31017,hubplus_acdc_supply_over_voltage_critical,31017,False,hubplus_acdc_supply_over_voltage_critical,False,,,
31018,hubplus_inverter_aux_under_voltage_critical,31018,False,hubplus_inverter_aux_under_voltage_critical,False,,,
31019,hubplus_inverter_aux_over_voltage_critical,31019,False,hubplus_inverter_aux_over_voltage_critical,False,,,
31020,hubplus_supply_under_voltage_critical,31020,False,hubplus_supply_under_voltage_critical,False,,,
31021,hubplus_supply_over_voltage_critical,31021,False,hubplus_supply_over_voltage_critical,False,,,
31022,hubplus_jumpstart_detected_critical,31022,False,hubplus_jumpstart_detected_critical,False,,,
31023,hubplus_jumpstart_active_critical,31023,False,hubplus_jumpstart_active_critical,False,,,
31024,hubplus_jumpstart_out_of_range_critical,31024,False,hubplus_jumpstart_out_of_range_critical,False,,,
31025,hubplus_communication_outage_critical,31025,True,PVS could not connect to MIDC board,True,PVS could not connect to MIDC board,"The PVS cannot connect with the MIDC board. The MIDC board drives the transfer switch on the Hub+. It also connects to the MIO board, so if you’re seeing this error, it is likely that other errors are occurring as well. You should focus on fixing this error first before you proceed to fix the others.

This problem may be due to one of the following causes:
1. The MIDC board is not powered
2. The MIDC board is not connected to the MIO board.
3. PVS MIDC CAN connector is bad
4. The MIDC board is damaged
5. The AUX cable between inverter and MIDC board is not properly connected and/or terminated.","Please try the following steps
1. Check that the line-side and load-side AC cables to the MIDC board.
2. Check that the gray ethernet cable and connectors between the MIDC (J14) board and MIO (J1) board is connected and terminated properly.
3. Check that PVS MIDC CAN (J13) connector board cable is in place
4. Check that the gray cable between the Aux port on the inverter and the J16 port on the MIDC board is correctly connected and terminated.
5. Press the retry button in the app.

If the problem persists, this may be a sign that the MIDC board is damaged. Please contact SunPower."
31026,hubplus_grid_voltage_outage_critical,31026,False,hubplus_grid_voltage_outage_critical,False,,,
31027,hubplus_load_voltage_outage_critical,31027,False,hubplus_load_voltage_outage_critical,False,,,
31028,hubplus_firmware_update_failure_critical,31028,True,MIDC firmware update failure,True,MIDC firmware update failure,We could not update the firmware in the MIDC,"Please try again, if the problem persists, contact SunPower."
31029,hubplus_fw_error_inval_critical,31029,True,MIDC firmware error,True,MIDC firmware error,There is a problem with the firmware in the MIDC board.,"If the problem persists, please contact SunPower."
31030,hubplus_fw_error_spi_bsy_critical,31030,True,MIDC firmware error,True,MIDC firmware error,There is a problem with the firmware in the MIDC board.,"If the problem persists, please contact SunPower."
31031,hubplus_fw_error_spi_inval_cs_critical,31031,True,MIDC firmware error,True,MIDC firmware error,There is a problem with the firmware in the MIDC board.,"If the problem persists, please contact SunPower."
31032,hubplus_fw_error_spi_critical,31032,True,MIDC firmware error,True,MIDC firmware error,There is a problem with the firmware in the MIDC board.,"If the problem persists, please contact SunPower."
31033,hubplus_fw_error_flash_w_key_critical,31033,True,MIDC firmware error,True,MIDC firmware error,There is a problem with the firmware in the MIDC board.,"If the problem persists, please contact SunPower."
31034,hubplus_fw_error_flash_r_critical,31034,True,MIDC firmware error,True,MIDC firmware error,There is a problem with the firmware in the MIDC board.,"If the problem persists, please contact SunPower."
31035,hubplus_fw_error_flash_crc_critical,31035,True,MIDC firmware error,True,MIDC firmware error,There is a problem with the firmware in the MIDC board.,"If the problem persists, please contact SunPower."
31036,hubplus_fw_error_flash_w_critical,31036,True,MIDC firmware error,True,MIDC firmware error,There is a problem with the firmware in the MIDC board.,"If the problem persists, please contact SunPower."
31037,hubplus_fw_error_eeprom_critical,31037,True,MIDC firmware error,True,MIDC firmware error,There is a problem with the firmware in the MIDC board.,"If the problem persists, please contact SunPower."
31038,hubplus_fw_error_eeprom_r_critical,31038,True,MIDC firmware error,True,MIDC firmware error,There is a problem with the firmware in the MIDC board.,"If the problem persists, please contact SunPower."
31039,hubplus_fw_error_eeprom_w_critical,31039,True,MIDC firmware error,True,MIDC firmware error,There is a problem with the firmware in the MIDC board.,"If the problem persists, please contact SunPower."
31040,hubplus_fw_error_led_drv_critical,31040,True,MIDC firmware error,True,MIDC firmware error,There is a problem with the firmware in the MIDC board.,"If the problem persists, please contact SunPower."
31041,hubplus_fw_error_mbs_critical,31041,True,MIDC firmware error,True,MIDC firmware error,There is a problem with the firmware in the MIDC board.,"If the problem persists, please contact SunPower."
31042,hubplus_fw_error_btldr_en_key_critical,31042,True,MIDC firmware error,True,MIDC firmware error,There is a problem with the firmware in the MIDC board.,"If the problem persists, please contact SunPower."
31043,hubplus_fw_error_btldr_already_critical,31043,True,MIDC firmware error,True,MIDC firmware error,There is a problem with the firmware in the MIDC board.,"If the problem persists, please contact SunPower."
31044,hubplus_fw_error_btldr_data_ready_critical,31044,True,MIDC firmware error,True,MIDC firmware error,There is a problem with the firmware in the MIDC board.,"If the problem persists, please contact SunPower."
31045,hubplus_fw_error_btldr_rsp_ready_critical,31045,True,MIDC firmware error,True,MIDC firmware error,There is a problem with the firmware in the MIDC board.,"If the problem persists, please contact SunPower."
31046,hubplus_fw_error_contactor_protect_critical,31046,True,MIDC firmware error,True,MIDC firmware error,There is a problem with the firmware in the MIDC board.,"If the problem persists, please contact SunPower."
31047,hubplus_fw_error_unknown_critical,31047,True,MIDC firmware error,True,MIDC firmware error,There is a problem with the firmware in the MIDC board.,"If the problem persists, please contact SunPower."
31048,hubplus_event_contactor_opened_critical,31048,False,hubplus_event_contactor_opened_critical,False,,,
31049,hubplus_event_contactor_closed_critical,31049,False,hubplus_event_contactor_closed_critical,False,,,
31050,hubplus_event_contactor_moved_critical,31050,False,hubplus_event_contactor_moved_critical,False,,,
31051,hubplus_event_grid_phase_loss_critical,31051,False,hubplus_event_grid_phase_loss_critical,False,,,
31052,hubplus_event_load_phase_loss_critical,31052,False,hubplus_event_load_phase_loss_critical,False,,,
31053,hubplus_event_main_over_volt_critical,31053,True,MIDC over voltage event,True,MIDC over voltage event,MIDC may have been damaged.,Consider replacing MIDC board.
31054,hubplus_event_main_under_volt_critical,31054,True,MIDC under voltage event,True,MIDC under voltage event,MIDC may have been damaged.,Consider replacing MIDC board.
31055,hubplus_event_rsd_activated_critical,31055,False,hubplus_event_rsd_activated_critical,False,,,
31056,hubplus_event_midc_reboot_critical,31056,False,hubplus_event_midc_reboot_critical,False,,,
31057,hubplus_event_wdt_reboot_critical,31057,False,hubplus_event_wdt_reboot_critical,False,,,
31058,hubplus_event_uart_timeout_critical,31058,False,hubplus_event_uart_timeout_critical,False,,,
31059,hubplus_state_grid_meter_voltage_out_range_critical,31059,False,hubplus_state_grid_meter_voltage_out_range_critical,False,,,
31060,hubplus_state_grid_meter_phase_loss_critical,31060,False,hubplus_state_grid_meter_phase_loss_critical,False,,,
32000,storage_inv_under_temperature_critical,32000,False,storage_inv_under_temperature_critical,False,,,
32001,storage_inv_over_temperature_critical,32001,True,Temperature of inverter critically high,True,Temperature of inverter critically high,Inverter may be overloaded and/or exposed to high ambient temperature,"Ensure that fans in ESS enclosure are working, the ESS is away from heat sources and loads are sized appropriately for the device."
32002,f1_ac_output_undervoltage_shutdown_critical,32002,True,AC Output Under Voltage,True,AC Output Under Voltage,AC under voltage shutdown at 108V. The inverter has shut down to protect the loads.,"Clear the fault and attempt restart. If problem persists, call customer service."
32003,f2_ac_output_overvoltage_shutdown_critical,32003,True,AC Oputput Over Voltage,True,AC Oputput Over Voltage,AC over voltage shutdown at 135V. The inverter has shut down to protect the loads.,"Clear the fault and attempt restart. If problem persists, call customer service."
32004,f17_ac1_l1_backfeed_fault_critical,32004,True,Inverter internal fault,True,Inverter internal fault,Check inverter manual,Check inverter manual
32005,f18_ac1_l2_backfeed_fault_critical,32005,True,Inverter internal fault,True,Inverter internal fault,Check inverter manual,Check inverter manual
32006,f19_ac2_l1_backfeed_fault_critical,32006,True,Inverter internal fault,True,Inverter internal fault,Check inverter manual,Check inverter manual
32007,f20_ac2_l2_backfeed_fault_critical,32007,True,Inverter internal fault,True,Inverter internal fault,Check inverter manual,Check inverter manual
32008,f21_ac_l1l2_backfeed_fault_critical,32008,True,Inverter internal fault,True,Inverter internal fault,Check inverter manual,Check inverter manual
32009,f22_ac_l1_weld_backfeed_fault_critical,32009,True,Inverter internal fault,True,Inverter internal fault,Check inverter manual,Check inverter manual
32010,f23_antiislanding_fault_over_freq_critical,32010,True,Inverter anti islanding fault,True,Inverter anti islanding fault,An unexpected condition occurred in the grid.,"Clear the fault and attempt restart. If the problem persists, please contact SunPower."
32011,f24_antiislanding_fault_under_freq_critical,32011,True,Inverter anti islanding fault,True,Inverter anti islanding fault,An unexpected condition occurred in the grid.,"Clear the fault and attempt restart. If the problem persists, please contact SunPower."
32012,f25_antiislanding_over_freq_critical,32012,True,Inverter anti islanding fault,True,Inverter anti islanding fault,An unexpected condition occurred in the grid.,"Clear the fault and attempt restart. If the problem persists, please contact SunPower."
32013,f26_antiislanding_under_freq_critical,32013,True,Inverter anti islanding fault,True,Inverter anti islanding fault,An unexpected condition occurred in the grid.,"Clear the fault and attempt restart. If the problem persists, please contact SunPower."
32014,f27_antiislanding_l1_over_voltage_critical,32014,True,Inverter anti islanding fault,True,Inverter anti islanding fault,An unexpected condition occurred in the grid.,"Clear the fault and attempt restart. If the problem persists, please contact SunPower."
32015,f28_antiislanding_l2_over_voltage_critical,32015,True,Inverter anti islanding fault,True,Inverter anti islanding fault,An unexpected condition occurred in the grid.,"Clear the fault and attempt restart. If the problem persists, please contact SunPower."
32016,f29_antiislanding_over_voltage_critical,32016,True,Inverter anti islanding fault,True,Inverter anti islanding fault,An unexpected condition occurred in the grid.,"Clear the fault and attempt restart. If the problem persists, please contact SunPower."
32017,f30_antiislanding_l1l2_over_voltage_critical,32017,True,Inverter anti islanding fault,True,Inverter anti islanding fault,An unexpected condition occurred in the grid.,"Clear the fault and attempt restart. If the problem persists, please contact SunPower."
32018,f31_antiislanding_l1_over_voltage_slow_critical,32018,True,Inverter anti islanding fault,True,Inverter anti islanding fault,An unexpected condition occurred in the grid.,"Clear the fault and attempt restart. If the problem persists, please contact SunPower."
32019,f32_antiislanding_l2_over_voltage_slow_critical,32019,True,Inverter anti islanding fault,True,Inverter anti islanding fault,An unexpected condition occurred in the grid.,"Clear the fault and attempt restart. If the problem persists, please contact SunPower."
32020,f33_antiislanding_l1l2_over_voltage_slow_critical,32020,True,Inverter anti islanding fault,True,Inverter anti islanding fault,An unexpected condition occurred in the grid.,"Clear the fault and attempt restart. If the problem persists, please contact SunPower."
32021,f34_antiislanding_l1_under_voltage_slow_critical,32021,True,Inverter anti islanding fault,True,Inverter anti islanding fault,An unexpected condition occurred in the grid.,"Clear the fault and attempt restart. If the problem persists, please contact SunPower."
32022,f35_antiislanding_l2_under_voltage_slow_critical,32022,True,Inverter anti islanding fault,True,Inverter anti islanding fault,An unexpected condition occurred in the grid.,"Clear the fault and attempt restart. If the problem persists, please contact SunPower."
32023,f36_antiislanding_l1l2_under_voltage_slow_critical,32023,True,Inverter anti islanding fault,True,Inverter anti islanding fault,An unexpected condition occurred in the grid.,"Clear the fault and attempt restart. If the problem persists, please contact SunPower."
32024,f37_antiislanding_l1_under_voltage_fast_critical,32024,True,Inverter anti islanding fault,True,Inverter anti islanding fault,An unexpected condition occurred in the grid.,"Clear the fault and attempt restart. If the problem persists, please contact SunPower."
32025,f38_antiislanding_l2_under_voltage_fast_critical,32025,True,Inverter anti islanding fault,True,Inverter anti islanding fault,An unexpected condition occurred in the grid.,"Clear the fault and attempt restart. If the problem persists, please contact SunPower."
32026,f39_antiislanding_under_voltage_fast_critical,32026,True,Inverter anti islanding fault,True,Inverter anti islanding fault,An unexpected condition occurred in the grid.,"Clear the fault and attempt restart. If the problem persists, please contact SunPower."
32027,f40_antiislanding_l1l2_under_voltage_fast_critical,32027,True,Inverter anti islanding fault,True,Inverter anti islanding fault,An unexpected condition occurred in the grid.,"Clear the fault and attempt restart. If the problem persists, please contact SunPower."
32028,f41_aps_under_voltage_critical,32028,True,Auxiliary power source under voltage,True,Auxiliary power source under voltage,Auxiliary power source voltage too low.,"Clear the fault and attempt restart. If problem persists, call customer service."
32029,f42_aps_over_voltage_critical,32029,True,Auxiliary power source over voltage,True,Auxiliary power source over voltage,Auxiliary power source voltage is too high.,"Clear the fault and attempt restart. If problem persists, call customer service."
32030,f44_battery_over_temperature_critical,32030,True,Battery over temperature,True,Battery over temperature,Battery temperature too high.,"Clear the fault and attempt restart. Stop charging, check battery voltage and temperature. Check for excessive ambient temperature and adequate ventilation in the battery compartment. NOTE: Shutdown temperature is above 60C, Revovery occurs at 50C where the Conext XW pro will be enabled again."
32031,f45_capacitor_over_temperature_critical,32031,True,Capacitor over temperature,True,Capacitor over temperature,Capacitor over-tempeature shutdown at 105C.,Clear the fault and attempt restart. Ensure adequate ventilation around the Conext XW Pro. Reduce AC loads.
32032,f46_controller_error_critical,32032,True,Controller fault,True,Controller fault,Controller fault.,Service required.
32033,f47_dc_under_voltage_immediate_critical,32033,True,DC Under voltage,True,DC Under voltage,DC under-voltage shutdown (immediate) occurs if DC voltage is below 32V. The fault clears and the inverter restarts when DC voltage reaches V+4V.,Check for the correct battery voltage at the inverter's DC input terminals. Check for an external DC load on the batteries. Check condition of batteries and recharge if possible.
32034,f48_dc_under_voltage_shutdown_critical,32034,True,DC Under voltage,True,DC Under voltage,DC under-voltage shutdown (immediate) occurs if DC voltage is below 32V. The fault clears and the inverter restarts when DC voltage reaches V+4V.,Check for the correct battery voltage at the inverter's DC input terminals. Check for an external DC load on the batteries. Check condition of batteries and recharge if possible.
32035,f49_dc_over_voltage_shutdown_critical,32035,True,DC over voltage,True,DC over voltage,DC over-voltage shutdown. Occurs if DC voltage goes over its setting. The fault can also occur when batteries are disconnected at the DC breaker while the Conext XW Pro is operating.,"Clear the fault and attempt restart. Ensure battery voltage is below 58V DC at Conext XW Pro terminals. Check all other charging source outputs, battery cables. Ensure that batteries are connected, or that your DC source is regulated below your high battery cut out or increase your Hi Batt Cut Out setting."
32036,f51_eeprom_error_critical,32036,True,EEPROM Error,True,EEPROM Error,Internal inverter error,"No action. Clear fault and resume operating or configuring the unit. If the fault persists, have the unit serviced."
32037,f52_eeprom_error_cal_fail_critical,32037,True,EEPROM Error,True,EEPROM Error,Internal inverter error,"No action. Clear fault and resume operating or configuring the unit. If the fault persists, have the unit serviced."
32038,f53_eeprom_error_config_fail_critical,32038,True,EEPROM Error,True,EEPROM Error,Internal inverter error,"No action. Clear fault and resume operating or configuring the unit. If the fault persists, have the unit serviced."
32039,f54_eeprom_error_default_fail_critical,32039,True,EEPROM Error,True,EEPROM Error,Internal inverter error,"No action. Clear fault and resume operating or configuring the unit. If the fault persists, have the unit serviced."
32040,f55_eeprom_error_log_fail_critical,32040,True,EEPROM Error,True,EEPROM Error,Internal inverter error,"No action. Clear fault and resume operating or configuring the unit. If the fault persists, have the unit serviced."
32041,f56_eeprom_error_strings_fail_critical,32041,True,EEPROM Error,True,EEPROM Error,Internal inverter error,"No action. Clear fault and resume operating or configuring the unit. If the fault persists, have the unit serviced."
32042,f57_fet1_over_temperature_shutdown_critical,32042,True,FET1 Over Temperature Shutdown,True,FET1 Over Temperature Shutdown,"This error may be due to one of the following causes:
- Internal temperature is over 105C
- AC input voltage may be too high while charging
- Operating too large of a load for too long
- Inverter cooling fan may have failed
- Inverter airflow intake may be blocked
- Charging setting is to high based on ambient temperature around inverter","Depending on the cause try one of the following:
- AC input voltage high: check for high input AC voltage.
- High loads: remove excessive loads.
- Failed inverter fan: hold a piece of paper to inverter vents to check the fan. If the fan has failed, have the inverter serviced.
- Inverter airflow intake may be blocked: increase clearance around the inverter or unclog the fan air intake.
- Charging setting too high: lower the max charge rate setting"
32043,f58_fet2_over_temperature_shutdown_critical,32043,True,FET2 Over Temperature Shutdown,True,FET2 Over Temperature Shutdown,"This error may be due to one of the following causes:
- Internal temperature is over 105C
- AC input voltage may be too high while charging
- Operating too large of a load for too long
- Inverter cooling fan may have failed
- Inverter airflow intake may be blocked
- Charging setting is to high based on ambient temperature around inverter","Depending on the cause try one of the following:
- AC input voltage high: check for high input AC voltage.
- High loads: remove excessive loads.
- Failed inverter: hold a piece of paper to inverter vents to check the fan. If the fan has failed, have the inverter serviced.
- Inverter airflow intake may be blocked: increase clearance around the inverter or unclog the fan air intake.
- Charging setting too high: lower the max charge rate setting"
32044,f59_configuration_copy_error_critical,32044,True,Error configuring the inverter,True,Error configuring the inverter,Auto-configuration process failed.,N/A
32045,f60_invalid_input_critical,32045,True,Invalid input error,True,Invalid input error,Internal inverter error,"No action. Clear fault and resume operating or configuring the unit. If the fault persists, have the unit serviced."
32046,f61_invalid_warning_critical,32046,True,Invalid input error,True,Invalid input error,Internal inverter error,"No action. Clear fault and resume operating or configuring the unit. If the fault persists, have the unit serviced."
32047,f62_invalid_interrupt_critical,32047,True,Invalid interrupt,True,Invalid interrupt,Internal inverter error,"No action. Clear fault and resume operating or configuring the unit. If the fault persists, have the unit serviced."
32048,f63_ac_overload_primary_critical,32048,True,AC Overload,True,AC Overload,Excessive load on the AC output.,Check for loads above the inverter's capacity. Turn off some loads if necessary. To clear the fault: Turn off th eunit by holding the power button for 5 sec. Disconnect the Conext XW Pro Inverter from the battery bank for 20 seconds.
32049,f64_ac_overload_secondary_1s_critical,32049,True,AC Overload L1,True,AC Overload L1,Excessive load on the AC output.,Check for loads above the inverter's capacity. Turn off some loads if necessary. To clear the fault: Turn off th eunit by holding the power button for 5 sec. Disconnect the Conext XW Pro Inverter from the battery bank for 20 seconds.
32050,f65_ac_overload_2s_critical,32050,True,AC Overload L2,True,AC Overload L2,Excessive load on the AC output.,Check for loads above the inverter's capacity. Turn off some loads if necessary. To clear the fault: Turn off th eunit by holding the power button for 5 sec. Disconnect the Conext XW Pro Inverter from the battery bank for 20 seconds.
32051,f66_system_configuration_error_critical,32051,True,System configuration fault,True,System configuration fault,Multi-unit configuration settings are incorrect.,Ensure only one unit is configured as the master. Ensure each unit has a unique Device Number and that connections have been configured correctly. Ensure there is only one primary charger.
32052,f67_watchdog_reset_critical,32052,True,Watchdog error,True,Watchdog error,Inverter firmware error.,Service required.
32053,f68_transformer_over_temperature_critical,32053,True,Transformer over termperature,True,Transformer over termperature,The transformer temperature is over 140C.,The fault clears when the transformer temperature falls to 125C. Ensure adequate ventilation around the Conext XW Pro inverter. Reduce AC loads.
32054,f69_synchronization_signal_fault_critical,32054,True,External Sync Failed,True,External Sync Failed,Inverter could not synch with the grid.,"Check connections and cable on external AC sync port. In a signle-inverter system, nothing must be plugged into the AC sync port. Clear fault and try again. If these steps fail, the unit requires service."
32055,f70_3_phase_configuration_fault_critical,32055,True,3-phase configuration fault,True,3-phase configuration fault,N/A,N/A
32056,f90_external_bms_disconnected_critical,32056,True,Inverter disconnected from battery,True,Inverter disconnected from battery,"Check connections between inverter, batteries and MIO board.","Check connections between inverter, batteries and MIO board."
32057,f71_battery_discharge_over_current_critical,32057,True,Battery discharge over current,True,Battery discharge over current,There is an excessive load on the Li-Ion battery. ,Reduce the load.
32058,f72_external_contactor_malfunction_critical,32058,True,MID contactor malfunction,True,MID contactor malfunction,"Could be one of the following:
- Aux Cable severed
- Aux Cable terminations are incorrect
- Bad inverter comm card","Try the following:
- Check for continuity on Aux cable terminations.
- Check that the conductors are terminated correctly and in the right order on both ends of the cable.
- Measure voltage on the Aux terminals of the inverter. If you can't read any voltage, the inverter COMM card may be defective and the unit may need to be serviced."
32059,f73_battery_charge_over_current_critical,32059,True,Battery charge over current,True,Battery charge over current,Battery is being charged at an overly high rate.,N/A
32060,f74_battery_under_voltage_critical,32060,True,Battery under voltage,True,Battery under voltage,Batteries have been discharged.,"Clear the fault and attempt restart. If the problem persists, try charging the batteries. If the problem still persists, the batteries need to be serviced."
32061,f75_battery_over_voltage_critical,32061,True,Battery over voltage,True,Battery over voltage,Batteries are charged above capacity.,"Clear the fault and attempt restart. If the problem persists, try discharging the batteries. If the problem still persists, the batteries need to be serviced."
32062,f91_soc_level_lost_critical,32062,True,Inverter cannot read battery SOC,True,Inverter cannot read battery SOC,"The PVS cannot connect with the batteries. This could be due because there are other connections missing. If you’re also seeing a missing gateway error, missing MIDC or missing MIO board, this ’No BMS’ error is likely due to any of these errors and you should try to fix them before you attempt to fix this.

This problem may be due to the following causes:
1. Gateway is not connected. If this is the case, you’ll also be seeing a ‘No gateway’ error and you should attempt fixing the problem first.
2. CAN bus connection (green) between the MIO board (J4) and Schneider gateway is not properly made.
3. The CAN bus connection on the Gateway side is not properly made or terminated (white-orange, orange, white-green, white-blue, and blue conductors).
4. The CAN cable between J4 port on MIO and gateway is cut off.
5. Connection between the batteries (orange) and the MIO board is not properly made
6. Batteries are not powered on.","Please try the following steps
1. If you’re also seeing a ‘missing gateway’ error, please try to fix that problem first following the instructions in the error message.
3. Check that the CAN bus connection on the Gateway side is not properly made or terminated (white-orange, orange, white-green, white-blue, and blue conductors).
3. Check that the orange cable between the master battery and the MIO board is properly connected and terminated.
4. Check that the batteries are powered on (check status of LEDs around the power button on the side of the batteries).
5. Check that the DC breakers are on the closed position.
6. Press 'retry' on the pre-discovery screen in the commissionning app.
7. If the problem persists, attempt rebooting the batteries by pressing the 'off' button on the side of each battery and turn them back on.

If the problem still persists, this may be a sign that one or more batteries are damaged. Please contact SunPower."
32063,f92_gateway_comms_lost_critical,32063,True,Inverter cannot communicate with the gateway.,True,Inverter cannot communicate with the gateway.,"The Schneider Gateway connects the inverter with PVS and batteries. If you’re seeing this error it is likely you’re also seeing other errors such as batteries  or inverter(s) missing.

This problem may be due to the following causes:
1. Gateway lost power.
2. The ethernet connector between the gateway and PVS is not connected or terminated correctly.
3. Gateway may need to be rebooted.","1. Check that the gateway has power: the LEDs should be blinking.
2. Check that the green cable and its orange, orange/white, green, blue and blue/white conductors in the metal ferules on the gateway side are properly connected to the J4 port on the MIO board.
3. Check the black ethernet cable is connected to the black ethernet port on the PVS. Check also that the cable is correctly terminated.
4. Check that the cable mentioned in 3 is connected to the port labeled as ‘ethernet’ on the Schneider gateway.
5. Reboot the gateway by  pulling the ethernet connectors from the left-side of the Gateway and plugging them back into the same ports they were in. It may take a few minutes for the gateway to reboot.
6. Press 'retry' on the commissioning app.

If the problem persists, this may be a sign that the Schneider Gateway is damaged. Please contact SunPower."
